name,proline count,arginine count,lysine count,r/k ratio,aliphatic percent sum,aromaticity,flexibility sum,flexibility_avg,gravy
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___89e832c9dd4133c90d6f4dc9c966a81d0a76d44e8e75e067ad8d60a1,61,20,10,2.0,0.3038793103448276,0.14870689655172414,450.06904761904735,0.9891627420198843,0.08663793103448261
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___e547ce7b0c6e296c60bdd9d09f9075b9ba020d74c7d7590e699c88b4,42,8,7,1.1428571428571428,0.32970027247956407,0.15258855585831063,353.16771428571417,0.9865019952114921,0.2910081743869205
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___450cec90298a4557f790a048363722be6e83cc39f3ef35b091988c6b,41,5,13,0.38461538461538464,0.348314606741573,0.15168539325842698,341.96100000000035,0.985478386167148,0.42556179775280933
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___99f319a75bf456039665926bd2fb13c9734cff9edcc48cb1c8802d2f,42,12,4,3.0,0.34560906515580736,0.11614730878186968,338.810023809524,0.984912859911407,0.4257790368271952
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___e573d977b8a065ba5cfc1ab5544abaf7c5b89808dd007c64c6ee4e87,34,12,7,1.7142857142857142,0.32664756446991405,0.1776504297994269,334.44407142857153,0.9836590336134456,0.25386819484240664
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___871d7235fe644f38fdbeda588578c1c60fde6ea8c7d1ad0032eed0d0,55,25,11,2.272727272727273,0.26679841897233203,0.14624505928853754,492.5618452380952,0.9910701111430487,-0.03399209486166035
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___74daef84dec763761017b7df207e05efad90845902ed82d0e36c4786,37,11,10,1.1,0.29310344827586204,0.20977011494252873,332.9884285714286,0.982266750948167,0.2919540229885051
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___ca1a95d661757dbbee950264cbf4afb6e7e48003e138747044a82a5c,42,11,5,2.2,0.34844192634560905,0.11898016997167139,339.2217857142857,0.986109842192691,0.4311614730878186
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___86a0bd00e29d1763a316fff503a6d855f827f7bac063935cd5ed05ab,41,6,11,0.5454545454545454,0.3144963144963145,0.1375921375921376,394.61640476190496,0.9914985044268969,0.15159705159705125
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___2b277a1b82a13269626496db943b6ffbb3144c563e3ab71ae70916a8,41,11,5,2.2,0.3210227272727273,0.17329545454545453,337.2768095238096,0.9833143134804945,0.40767045454545486
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___66ba6fb904ba36e3311f020db2e4beeeb901f6b4d76cce7b829f4b25,42,12,4,3.0,0.34560906515580736,0.11614730878186968,338.810023809524,0.984912859911407,0.4257790368271952
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___8dcb543b3c33e6ffd82dda9b78064b6bf9f02637eec018b4400c073e,40,9,8,1.125,0.34316353887399464,0.1394101876675603,359.1520833333335,0.9866815476190481,0.26782841823056286
PsbC-Acaryochloris_marina_MBIC11017.fa_2Z7VA.faa.final_tree.fa___photo_hmms___1d99f44c36e6e651fab2f62cc2e0c7ae060ff6d668ee906c9feb238e,39,9,5,1.8,0.3517441860465116,0.1511627906976744,329.3575119047617,0.9831567519545125,0.4145348837209301
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___fc8f95e7a1473b533ea88fb917ab31a9e324c9c289afa17c05af4a1f,36,13,6,2.1666666666666665,0.2959770114942529,0.20977011494252873,332.4220357142858,0.9805959755583652,0.3247126436781605
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___f279f9f3a28531a30cc34a7e89f0c36c6899ce95afd5f41ff30f0bd6,42,11,6,1.8333333333333333,0.3541076487252125,0.11898016997167139,339.272785714286,0.9862580980066453,0.4161473087818693
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___99fb3255ee33e45d503f43bf73990a7da40fb82532252a1f08788b56,34,12,5,2.4,0.3039772727272727,0.1875,337.20946428571443,0.9831179716784677,0.2818181818181815
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___04a4febe460e421b321e2867e399402da6fe585a42a4353a51f80dae,47,12,5,2.4,0.3436619718309859,0.11549295774647886,341.2991785714286,0.9864138109000827,0.38647887323943625
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___e8ea433bdfe518b15890a0e4cf034e0614a9569372bbaf2d0961e879,31,10,3,3.3333333333333335,0.3458333333333333,0.14166666666666666,227.51648809523832,0.9849198618841486,0.5312499999999997
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___78ab854dc8bf3ba27624ec0c9a51e2122b79adfb50b7ce6d29ab45fc,6,2,4,0.5,0.35365853658536583,0.08536585365853658,72.44092857142856,0.9923414872798433,0.13292682926829283
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___758b0f1e3afc2edb228af7a26a55984c77f7a5341d6cbe3b142419ef,38,9,6,1.5,0.33999999999999997,0.14857142857142858,335.45690476190475,0.9837445887445887,0.326571428571428
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___71a9906515d6b34b093cc77a012774c5dc1702861db685d0221164c2,60,20,10,2.0,0.30603448275862066,0.14870689655172414,449.87092857142846,0.988727315541601,0.1131465517241376
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___0e4768f6f07a8c901c3922827b95d407230be3363203d6b156fe044d,40,7,9,0.7777777777777778,0.33242506811989103,0.14713896457765668,353.27159523809536,0.9867921654695401,0.2741144414168933
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___4ecf3fbe08170505b2b80ffef2ab126dd46b1c07eca30238c54030e5,41,7,11,0.6363636363636364,0.3165266106442577,0.16246498599439774,343.42704761904747,0.9868593322386422,0.29803921568627423
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___5e88afa55490706bec7b1c485f029c33e4c7e82431a06468c8279ea6,47,12,5,2.4,0.3436619718309859,0.11830985915492957,341.32060714285717,0.9864757431874485,0.38309859154929554
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___7b659c501d958da25923896e82c0caec0dc0e2d489569c08fd3fe9a3,36,13,6,2.1666666666666665,0.3151862464183381,0.1833810888252149,334.4273452380954,0.9836098389355747,0.1893982808022921
PsbC-Acaryochloris_marina_S15.fa_2Z7VA.faa.final_tree.fa___photo_hmms___abc772340807427995ed918cd1676a58803f34ad64056940d53161f4,55,25,11,2.272727272727273,0.2648221343873518,0.14624505928853754,492.63609523809515,0.9912195075213183,-0.039525691699605014
PsbC-Allocoleopsis_franciscana_PCC_7113.fa_2Z7VA.faa.final_tree.fa___photo_hmms___0b991345733e35a1de73ece92c7ad152eb63a05dbdb77a0f1b759816,60,17,11,1.5454545454545454,0.32104121475054226,0.13015184381778744,447.01183333333296,0.9889642330383472,0.2498915401301518
PsbC-Allocoleopsis_franciscana_PCC_7113.fa_2Z7VA.faa.final_tree.fa___photo_hmms___56a6461ee3688f0c276c84553787742f0641f94cd8ac8f41db20498c,57,26,13,2.0,0.29862475442043224,0.14341846758349705,495.41788095238087,0.9908357619047617,0.07583497053045134
PsbC-Anabaena_cylindrica_PCC_7122.fa_2Z7VA.faa.final_tree.fa___photo_hmms___ef73e48dc4a6dc0d14ca50ee38f05fc46bec5aa62e17f8b24914641a,38,11,6,1.8333333333333333,0.3746130030959752,0.12074303405572755,307.9929047619049,0.9808691234455571,0.5721362229102163
PsbC-Anabaena_cylindrica_PCC_7122.fa_2Z7VA.faa.final_tree.fa___photo_hmms___0ea7003f67ac3db73c22c3a48c68a13d1faa070b12f27615629e7a52,38,7,13,0.5384615384615384,0.37209302325581395,0.14825581395348836,329.3306666666668,0.9830766169154233,0.4502906976744186
PsbC-Anabaena_cylindrica_PCC_7122.fa_2Z7VA.faa.final_tree.fa___photo_hmms___e7a78c5649a16f637ed2526739f336bfbb411aba5ca31672e4f473fb,59,12,14,0.8571428571428571,0.36575052854122625,0.12896405919661733,457.3447619047617,0.9856568144499175,0.47970401691332
PsbC-Anabaena_cylindrica_PCC_7122.fa_2Z7VA.faa.final_tree.fa___photo_hmms___b4d40ff25f4dbf05736eec3f43a0dda5ea710000377cc578933ead35,40,11,4,2.75,0.34502923976608185,0.15789473684210525,326.74658333333343,0.9812209709709713,0.4535087719298247
PsbC-Anabaena_cylindrica_PCC_7122.fa_2Z7VA.faa.final_tree.fa___photo_hmms___89a5e3ee01eb47e971c04affdfb6826bc65f1ea24a30c7dd92ce05e3,61,19,12,1.5833333333333333,0.3203463203463204,0.1341991341991342,448.1473452380954,0.9892877378324402,0.24155844155844147
PsbC-Anabaena_cylindrica_PCC_7122.fa_2Z7VA.faa.final_tree.fa___photo_hmms___9b2c8b909f0507c8b0fc8fddd4b8045573f427da9267b0e9b9f21ba0,60,27,14,1.9285714285714286,0.30255402750491156,0.14538310412573674,495.3189285714294,0.9906378571428588,0.05658153241650241
PsbC-Anabaena_sp_4-3.fa_2Z7VA.faa.final_tree.fa___photo_hmms___3e736a51983727ee1523c4f8fc17dd854ecfa0e8ff57b2a0898ace0c,39,12,6,2.0,0.3538011695906432,0.15497076023391812,326.94201190476184,0.9818078435578433,0.5046783625730996
PsbC-Anabaena_sp_4-3.fa_2Z7VA.faa.final_tree.fa___photo_hmms___e8c632261817e91f55c8e0a3cdf06215f5c1abbbb2d74d89b978b95f,61,10,12,0.8333333333333334,0.3697478991596639,0.13445378151260504,459.72948809523774,0.9844314520240637,0.5231092436974798
PsbC-Anabaena_sp_4-3.fa_2Z7VA.faa.final_tree.fa___photo_hmms___6352f1c3d2cb97a7e5774beebf8a018a0b9f23228f713b566fcf3ef3,39,7,13,0.5384615384615384,0.375,0.14825581395348836,329.57500000000005,0.9838059701492539,0.42325581395348844
PsbC-Anabaena_sp_4-3.fa_2Z7VA.faa.final_tree.fa___photo_hmms___6140f9634c6957034324eaecb39bde2a86f116eff9acc776fc39ca0a,39,12,4,3.0,0.39374999999999993,0.125,304.9881309523811,0.9806692313581385,0.5774999999999999
PsbC-Anabaena_sp_4-3.fa_2Z7VA.faa.final_tree.fa___photo_hmms___d5e03806938aca4cb42084974125435f087f5e5dd342fe82c482953d,58,28,13,2.1538461538461537,0.3005893909626719,0.1473477406679764,495.2153452380957,0.9904306904761915,0.07328094302553974
PsbC-Anabaena_sp_4-3.fa_2Z7VA.faa.final_tree.fa___photo_hmms___dd32202ad4cb6188b11bfd2b0cd7a5ff79ea79bf8271b94c69bf5b3e,63,19,12,1.5833333333333333,0.3203463203463204,0.13203463203463203,448.18336904761935,0.9893672605907712,0.2285714285714284
