name,proline count,arginine count,lysine count,r/k ratio,aliphatic percent sum,aromaticity,flexibility sum,flexibility_avg,gravy
acef-Acaryochloris_marina_MBIC11017.fa_COG0508.faa.final_tree.fa___hmms___e53b38dbcca9d23257f5e753185dc33b12f4df6c510645ad23e5d217,32,11,19,0.5789473684210527,0.3991031390134529,0.042600896860986545,437.57492857142853,1.0013156260215756,0.15829596412556038
acef-Acaryochloris_marina_S15.fa_COG0508.faa.final_tree.fa___hmms___f0bba14bbd1d06b7fb76a045c37c07fa100124f38d86abc99a147bf7,32,10,21,0.47619047619047616,0.4009111617312073,0.04555808656036446,430.3929285714287,1.0009137873754155,0.18086560364464668
acef-Allocoleopsis_franciscana_PCC_7113.fa_COG0508.faa.final_tree.fa___hmms___ee0bfccc1c79ce4a24e164b8abc2145dbf0212f7629296f7122443c5,30,17,21,0.8095238095238095,0.3501144164759725,0.043478260869565216,429.38292857142915,1.0032311415220307,-0.058123569794050464
acef-Anabaena_cylindrica_PCC_7122.fa_COG0508.faa.final_tree.fa___hmms___ff07946f5be5a747c08f41dc6546e775e2d351f413b8ad6982abce2a,31,12,22,0.5454545454545454,0.35944700460829493,0.04838709677419355,425.600797619048,1.0014136414565835,0.02511520737327191
acef-Anabaena_sp_4-3.fa_COG0508.faa.final_tree.fa___hmms___332c91497a0d68e5c2b4f6faacd4d2cf16339af06a444252f0ae7380,33,12,23,0.5217391304347826,0.365967365967366,0.05128205128205128,420.6866785714289,1.0016349489795926,0.03496503496503495
acef-Anabaena_sp_90.fa_COG0508.faa.final_tree.fa___hmms___4fe47e56c128b647db853432f6991bd5b2a3f5ffe70fb6a854e09a2c,30,12,18,0.6666666666666666,0.3822843822843823,0.04895104895104896,419.55758333333364,0.9989466269841277,0.1787878787878787
acef-Anabaena_sp_CRKS33.fa_COG0508.faa.final_tree.fa___hmms___6ff5ffc8e49089407aac7f68140d8fe4ec02f3be5a9ecd7001c1f935,30,12,20,0.6,0.37471264367816093,0.04827586206896552,425.38958333333363,0.9985670970266047,0.18275862068965498
acef-Anabaena_sp_PCC_7108.fa_COG0508.faa.final_tree.fa___hmms___49c7f4787430ba38c0179974b9b3edde553c39054d7ec5601ac5b0ba,28,12,24,0.5,0.375,0.048611111111111105,423.05391666666696,1.0001274625689527,0.08888888888888884
acef-Anabaena_sp_WA102.fa_COG0508.faa.final_tree.fa___hmms___a2a64650d325c8f57fc3f1dbb46d3c366c91ffdae0a6a0d619696c21,29,12,19,0.631578947368421,0.38927738927738925,0.05128205128205129,419.2558333333338,0.9982281746031757,0.22237762237762213
acef-Anabaena_sp_YBS01.fa_COG0508.faa.final_tree.fa___hmms___df927f28d61165beba407171c5a3dc62600ea581e570ac8eb808135b,34,12,25,0.48,0.3680555555555555,0.05324074074074074,424.0312261904767,1.0024378869751223,0.03541666666666671
acef-Anthocerotibacter_panamensis_C109.fa_COG0508.faa.final_tree.fa___hmms___8838ac30a59d351e384ff5073fc5dba30c576f3dd0e12f07c464d683,28,21,23,0.9130434782608695,0.391826923076923,0.04567307692307693,406.8472738095239,0.9996247513747517,0.08004807692307683
acef-Aphanizomenon_flos-aquae_LD13.fa_COG0508.faa.final_tree.fa___hmms___af8289908bf4b9d8883cbefb6b5b51fd3e5ad422841ffbf183c3fbf5,30,12,19,0.631578947368421,0.3816091954022989,0.04827586206896552,425.22058333333354,0.998170383411581,0.1956321839080457
acef-Aphanizomenon_flos-aquae_MDT14a.fa_COG0508.faa.final_tree.fa___hmms___f56b08c76875b1fc01ad3781907f6a2fdee2ba0fe07ecf1b063779f9,30,12,19,0.631578947368421,0.37555555555555553,0.04666666666666667,440.37158333333343,0.9985750188964477,0.18844444444444416
acef-Aphanizomenon_flos-aquae_UKL13-PB.fa_COG0508.faa.final_tree.fa___hmms___3c4333af94139028c405f0671fb1fe0b5e5b0bb1c97d58412cdcb1fe,30,12,19,0.631578947368421,0.3755656108597285,0.04751131221719457,432.2805833333334,0.9983385296381835,0.1988687782805427
acef-Arthrospira_sp_PCC_9108.fa_COG0508.faa.final_tree.fa___hmms___f39811f6734bfd67ade669809612825a57e28a249e4dd9adc172434e,30,16,19,0.8421052631578947,0.35266821345707655,0.04640371229698376,422.2979285714286,1.0007059918754233,0.014617169373549916
