name,proline count,arginine count,lysine count,r/k ratio,aliphatic percent sum,aromaticity,flexibility sum,flexibility_avg,gravy
cya_PsaC-Acaryochloris_marina_MBIC11017.fa_1G6I8.faa.final_tree.fa___photo_hmms___663e253123809e554cabadad5d1ee6909ad11ed9f9be97a94bce3b5f,6,5,3,1.6666666666666667,0.24691358024691357,0.06172839506172839,71.41735714285713,0.9919077380952379,0.00493827160493821
cya_PsaC-Acaryochloris_marina_S15.fa_1G6I8.faa.final_tree.fa___photo_hmms___7c512d1ff7f48c8190d964002300667caf06e235ac711256b2b7f34c,6,5,3,1.6666666666666667,0.24691358024691357,0.06172839506172839,71.45994047619048,0.9924991732804234,0.0037037037037036466
cya_PsaC-Allocoleopsis_franciscana_PCC_7113.fa_1G6I8.faa.final_tree.fa___photo_hmms___96185394be831cb512947a7424812168574c26f6f62e1641721fbe0d,5,5,3,1.6666666666666667,0.24691358024691357,0.06172839506172839,71.37330952380951,0.9912959656084654,-4.9343245538895844e-17
cya_PsaC-Anabaena_cylindrica_PCC_7122.fa_1G6I8.faa.final_tree.fa___photo_hmms___c6da1543aa95dcb787208d4b24c2d899433dfa20d843811b009d0dd1,5,5,3,1.6666666666666667,0.24691358024691357,0.06172839506172839,71.43235714285714,0.9921160714285714,0.0
cya_PsaC-Anabaena_sp_4-3.fa_1G6I8.faa.final_tree.fa___photo_hmms___802013d332f8a513bbf8f85a00d41def4c95e4b791615cd41c670666,5,5,3,1.6666666666666667,0.25925925925925924,0.06172839506172839,71.37435714285712,0.9913105158730156,0.028395061728395028
cya_PsaC-Anabaena_sp_90.fa_1G6I8.faa.final_tree.fa___photo_hmms___6804da7d749f66dacf6bee2abb2b32e333fdf7dab294105a17fa1c95,5,5,3,1.6666666666666667,0.2716049382716049,0.06172839506172839,71.31235714285712,0.9904494047619045,0.060493827160493834
cya_PsaC-Anabaena_sp_AL93.fa_1G6I8.faa.final_tree.fa___photo_hmms___c1828d69cc81a40c32b21a35376c43ef12311d003c75a19d4dcaf53e,5,5,3,1.6666666666666667,0.2716049382716049,0.06172839506172839,71.31235714285712,0.9904494047619045,0.060493827160493834
cya_PsaC-Anabaena_sp_CRKS33.fa_1G6I8.faa.final_tree.fa___photo_hmms___f6d474f28bc6b6b515c8429ea689afd093f0c8877322f2defe96ab3b,5,5,3,1.6666666666666667,0.2716049382716049,0.06172839506172839,71.31235714285712,0.9904494047619045,0.060493827160493834
cya_PsaC-Anabaena_sp_PCC_7108.fa_1G6I8.faa.final_tree.fa___photo_hmms___47c60e73351ecca886f73b69835abf9fcb2c5859dc80dfeb609fcdb6,5,5,3,1.6666666666666667,0.2716049382716049,0.06172839506172839,71.31235714285712,0.9904494047619045,0.060493827160493834
cya_PsaC-Anabaena_sp_WA102.fa_1G6I8.faa.final_tree.fa___photo_hmms___b9975a6265bb3903fa03189d8210ad9ba1dcfa71f62601e6397636e1,5,5,3,1.6666666666666667,0.2716049382716049,0.06172839506172839,71.31235714285712,0.9904494047619045,0.060493827160493834
cya_PsaC-Anabaena_sp_YBS01.fa_1G6I8.faa.final_tree.fa___photo_hmms___c5e390f016ef201da800729eaef51aabf6c01c77f3d7bcae4440caf1,5,5,3,1.6666666666666667,0.25925925925925924,0.06172839506172839,71.37435714285712,0.9913105158730156,0.028395061728395028
cya_PsaC-Anthocerotibacter_panamensis_C109.fa_1G6I8.faa.final_tree.fa___photo_hmms___e1879c5562a5a56d00eb9652d1dc6dfea641fb7cbfdf6900829fba5a,6,6,2,3.0,0.2716049382716049,0.06172839506172839,71.40709523809522,0.9917652116402115,0.043209876543209846
cya_PsaC-Aphanizomenon_flos-aquae_LD13.fa_1G6I8.faa.final_tree.fa___photo_hmms___30f8e521527f43596e2ce12afab5cc26144037d61684292e4ff0eb08,5,5,3,1.6666666666666667,0.2716049382716049,0.06172839506172839,71.31235714285712,0.9904494047619045,0.060493827160493834
cya_PsaC-Aphanizomenon_flos-aquae_MDT14a.fa_1G6I8.faa.final_tree.fa___photo_hmms___909dbf5057166f91b712677866332374ef89507d24e141d32dd4864b,5,5,3,1.6666666666666667,0.2716049382716049,0.06172839506172839,71.31235714285712,0.9904494047619045,0.060493827160493834
cya_PsaC-Aphanizomenon_flos-aquae_UKL13-PB.fa_1G6I8.faa.final_tree.fa___photo_hmms___8cf82f03f786c0a718b8ffd1069a5f139da99160274222382960db09,5,5,3,1.6666666666666667,0.2716049382716049,0.06172839506172839,71.31235714285712,0.9904494047619045,0.060493827160493834
cya_PsaC-Arthrospira_sp_PCC_9108.fa_1G6I8.faa.final_tree.fa___photo_hmms___a0fd8121cabe8a7d009ad6ffe287d8c9807e28f1f1c1c0fb5f8c88f7,6,5,3,1.6666666666666667,0.25925925925925924,0.06172839506172839,71.37519047619045,0.9913220899470896,0.05925925925925927
cya_PsaC-Calothrix_sp_336_3.fa_1G6I8.faa.final_tree.fa___photo_hmms___3f15425a986490eeec7580b74d58d216f60f4f33be55064db956f6cc,5,5,3,1.6666666666666667,0.25925925925925924,0.06172839506172839,71.37435714285712,0.9913105158730156,0.028395061728395028
cya_PsaC-Calothrix_sp_HK-06.fa_1G6I8.faa.final_tree.fa___photo_hmms___71d8119f610ff997392f6e9a99738bfdb02a5cc32197d5dc75f6f1b4,4,5,3,1.6666666666666667,0.25609756097560976,0.06097560975609756,72.43735714285714,0.9922925636007827,-0.019512195121951268
