name,proline count,arginine count,lysine count,r/k ratio,aliphatic percent sum,aromaticity,flexibility sum,flexibility_avg,gravy
dnak-Acaryochloris_marina_MBIC11017.fa_COG0443.faa.final_tree.fa___hmms___e125cc81a12bae9c04eb622c137a0c6b7bb573c60e8a4406e8b5f1da,50,31,33,0.9393939393939394,0.3141993957703928,0.04833836858006042,657.339297619047,1.0066451724640841,-0.3018126888217525
dnak-Acaryochloris_marina_MBIC11017.fa_COG0443.faa.final_tree.fa___hmms___6fe48ece3f1e2fcc202bbdd06151c8d05c212b811e3c713da0856ecb,34,30,20,1.5,0.2988721804511278,0.08458646616541353,523.4368333333333,1.0008352453792224,-0.3586466165413533
dnak-Acaryochloris_marina_MBIC11017.fa_COG0443.faa.final_tree.fa___hmms___beffab25230926b2b2b5990e7c1b4d71f24cef00b33a6574c013f418,52,22,46,0.4782608695652174,0.31968503937007875,0.04094488188976378,631.8297023809525,1.0093126236117453,-0.32866141732283466
dnak-Acaryochloris_marina_MBIC11017.fa_COG0443.faa.final_tree.fa___hmms___85a5aec3818d1db28d6b8902cf92f60afb0de0be013337b4ca66a20a,32,18,16,1.125,0.3830409356725146,0.029239766081871343,332.70197619047593,0.9991050336050328,0.15818713450292402
dnak-Acaryochloris_marina_MBIC11017.fa_COG0443.faa.final_tree.fa___hmms___e2926478ad1b7c0cf8aae9ab5e8840b01d76369c2e978fb42e9f71ec,36,21,12,1.75,0.3681159420289855,0.02898550724637681,335.4849047619047,0.9984669784580498,0.17101449275362324
dnak-Acaryochloris_marina_MBIC11017.fa_COG0443.faa.final_tree.fa___hmms___a8b9dee58868e4bb13c46cafbd31cdd45393197bf89f5681bd207d83,47,57,21,2.7142857142857144,0.30597014925373134,0.0582089552238806,664.1406071428564,1.0047512967365453,-0.4316417910447762
dnak-Acaryochloris_marina_MBIC11017.fa_COG0443.faa.final_tree.fa___hmms___2c18dd5de8861af66001467943d635ad6fc1cf670fdcbef36538a619,30,16,10,1.6,0.3571428571428571,0.05219780219780219,353.79802380952384,0.9966141515761235,0.1609890109890108
dnak-Acaryochloris_marina_S15.fa_COG0443.faa.final_tree.fa___hmms___4c7f2e2f8a0f24a48a187a42e8f24bfda6977515598904ee7d62946a,32,20,14,1.4285714285714286,0.38596491228070173,0.03216374269005848,332.1969761904762,0.9975885170885171,0.17543859649122792
dnak-Acaryochloris_marina_S15.fa_COG0443.faa.final_tree.fa___hmms___31fa6c341937c3b297fb423e6ae06eda6946a43b74f7dcc9dd1469bf,36,21,12,1.75,0.3681159420289855,0.02898550724637681,335.4359047619047,0.9983211451247163,0.17971014492753626
dnak-Acaryochloris_marina_S15.fa_COG0443.faa.final_tree.fa___hmms___aa217880446b9b94d881e080abbcf8319b3aa1d8d8c7927a93c8d193,47,57,20,2.85,0.30298507462686564,0.0582089552238806,664.1736071428568,1.0048012210935806,-0.4468656716417912
dnak-Acaryochloris_marina_S15.fa_COG0443.faa.final_tree.fa___hmms___e9e86fa60dee463dd9757bed15eaa326c8f1570991f3176d96148e47,52,30,32,0.9375,0.30815709969788524,0.04833836858006042,657.5332976190472,1.006942262816305,-0.3225075528700909
dnak-Acaryochloris_marina_S15.fa_COG0443.faa.final_tree.fa___hmms___ea5610adeb6f40c00e6145fb5d6ac929d380b0a2377a746629962371,34,29,19,1.5263157894736843,0.29699248120300753,0.08646616541353383,523.3928333333336,1.0007511153601023,-0.34774436090225563
dnak-Acaryochloris_marina_S15.fa_COG0443.faa.final_tree.fa___hmms___9e15cd2db2ae0332b7ec0b2d8af140cc2ba1d229cc78b51508c2b674,50,22,46,0.4782608695652174,0.32547169811320753,0.04088050314465409,632.7857023809521,1.009227595503911,-0.3088050314465408
dnak-Acaryochloris_marina_S15.fa_COG0443.faa.final_tree.fa___hmms___963340c2f9202c8afc60d63d641273a0d2d4e1440f620fef21e1ecf6,22,13,10,1.3,0.3554006968641115,0.04529616724738676,276.95747619047614,0.9962499143542307,0.16515679442508713
dnak-Acaryochloris_marina_S15.fa_COG0443.faa.final_tree.fa___hmms___90bd52e68c49a390cf1469123181381910bde8a06341866ee67f911c,45,30,17,1.7647058823529411,0.3442340791738382,0.043029259896729774,573.5113452380951,1.0026422119547118,-0.1597246127366611
dnak-Acaryochloris_marina_S15.fa_COG0443.faa.final_tree.fa___hmms___3315e1a15ec12f54e0d66a8dec80a2981f3f8edc20d92334be15e411,34,19,15,1.2666666666666666,0.3713450292397661,0.03508771929824561,332.18344047619047,0.9975478692978693,0.09561403508771933
dnak-Acaryochloris_marina_S15.fa_COG0443.faa.final_tree.fa___hmms___a60d59f1384990d2b807c5e141b6fc88f49bc3c55a40ce72132ab52f,35,19,12,1.5833333333333333,0.37317784256559766,0.037900874635568516,333.2366309523812,0.997714463929285,0.09008746355685136
dnak-Allocoleopsis_franciscana_PCC_7113.fa_COG0443.faa.final_tree.fa___hmms___54ffd2c57aa40d0d9f80a3a6a75563b476fbdb5b8ce49b9d68146a9a,14,10,9,1.1111111111111112,0.3315789473684211,0.06842105263157894,181.12582142857147,1.000695146014207,-0.1410526315789473
dnak-Allocoleopsis_franciscana_PCC_7113.fa_COG0443.faa.final_tree.fa___hmms___b382dab516a9bd67fabc1b09fdc3cdd6c1e6beab79a68bfd171854ce,35,31,43,0.7209302325581395,0.3203125,0.0703125,633.2109999999997,1.0035039619651343,-0.24874999999999986
dnak-Allocoleopsis_franciscana_PCC_7113.fa_COG0443.faa.final_tree.fa___hmms___6a8a72a4f562cee0e8171395459d9121942da6e9f33c2fc07e652769,56,34,35,0.9714285714285714,0.3048780487804878,0.0548780487804878,652.0493809523805,1.007804298226245,-0.3225609756097564
dnak-Allocoleopsis_franciscana_PCC_7113.fa_COG0443.faa.final_tree.fa___hmms___c82470280018eb0bf699b83408e8eeee6441ea9df5a2ec19f0f663da,35,23,11,2.090909090909091,0.373134328358209,0.023880597014925373,325.4134404761904,0.9982007376570257,0.11343283582089553
dnak-Allocoleopsis_franciscana_PCC_7113.fa_COG0443.faa.final_tree.fa___hmms___e0a941ea04caffa9fea6d590fe7a5bc9d1a909b3f0ce296c639e8b24,47,30,24,1.25,0.32570422535211263,0.07394366197183098,559.2787380952379,1.0004986370218925,-0.19366197183098613
dnak-Allocoleopsis_franciscana_PCC_7113.fa_COG0443.faa.final_tree.fa___hmms___840ae01905e7ae23a06564f3defa0d72a6a8a0fc5af4bf463c4a0239,40,29,19,1.5263157894736843,0.3363774733637747,0.0745814307458143,647.3156428571428,0.99894389329806,-0.1354642313546427
dnak-Allocoleopsis_franciscana_PCC_7113.fa_COG0443.faa.final_tree.fa___hmms___b4d61db516a9b79b6967f43a03f1a960bfdb15ea0b787e8721f79d6c,56,26,48,0.5416666666666666,0.325508607198748,0.04068857589984351,635.5817619047615,1.0088599395313675,-0.3300469483568077
dnak-Allocoleopsis_franciscana_PCC_7113.fa_COG0443.faa.final_tree.fa___hmms___f86054baf0cb45f2ef631b4f5d6eb6f3cb1892483db8ca715bc6533e,53,67,27,2.4814814814814814,0.29532163742690054,0.05847953216374269,679.15194047619,1.0061510229276889,-0.5232456140350877
dnak-Anabaena_cylindrica_PCC_7122.fa_COG0443.faa.final_tree.fa___hmms___577f2bac23939ade0e54bde231507104c827e6fab95c0ace39bc6a8e,41,27,21,1.2857142857142858,0.30812854442344045,0.0831758034026465,520.3070357142849,1.0005904532967018,-0.2580340264650284
dnak-Anabaena_cylindrica_PCC_7122.fa_COG0443.faa.final_tree.fa___hmms___0d8b6147e2ad00fa4ac2467aead61bb51fdf8f7266c1b8d455ae1c83,36,22,13,1.6923076923076923,0.39221556886227543,0.023952095808383235,324.51810714285733,0.9985172527472533,0.21017964071856257
dnak-Anabaena_cylindrica_PCC_7122.fa_COG0443.faa.final_tree.fa___hmms___0686a792fac35d7b1868a78a882c1d5cea3d7fdb57553977261568f2,58,54,66,0.8181818181818182,0.293027360988526,0.08737864077669903,1127.0126904761892,1.0026803296051505,-0.3675198587819933
dnak-Anabaena_cylindrica_PCC_7122.fa_COG0443.faa.final_tree.fa___hmms___1ee5986e4280f275c3ae3070dc1f4e3589fcfd51c9ea3ae87a8e6ebe,43,25,19,1.3157894736842106,0.3775862068965517,0.04310344827586207,571.1392380952383,1.0002438495538324,-0.0018965517241377788
dnak-Anabaena_cylindrica_PCC_7122.fa_COG0443.faa.final_tree.fa___hmms___ba6edd32e509d4600df90f18a502ee8f34a4dafca843d063f9bbb1c4,53,65,33,1.9696969696969697,0.29190751445086704,0.059248554913294796,687.8855595238095,1.0071530886146554,-0.5531791907514453
dnak-Anabaena_cylindrica_PCC_7122.fa_COG0443.faa.final_tree.fa___hmms___e49027ea63445828b3b0c48473a4c4ea8c95db950079d753ae90f95c,49,29,40,0.725,0.32776934749620634,0.05311077389984825,653.9052500000003,1.0060080769230773,-0.22685887708649485
dnak-Anabaena_cylindrica_PCC_7122.fa_COG0443.faa.final_tree.fa___hmms___3488a80d10235ca4518268d9782f489fe6d35589ae9f3ae2b8e7517f,57,27,48,0.5625,0.31496062992125984,0.04566929133858268,632.115035714285,1.0097684276586023,-0.35291338582677173
dnak-Anabaena_cylindrica_PCC_7122.fa_COG0443.faa.final_tree.fa___hmms___ef4011ee992e22086b7231ec1d746f125a03cc627674fe292318bc5d,59,31,54,0.5740740740740741,0.33870967741935487,0.07949308755760369,858.2714880952387,0.9991519069793233,-0.11739631336405562
